post_id,date,text,sentiment_score,emotion,distress_score,risk_level,clean_text
P02557,2023-05-23,"I can't take this end it all anymore, it's depressed and I want to give up.",-0.6306109855407012,Fear,0.7459127791491463,High Risk,i cant take this end it all anymore its depressed and i want to give up
P01227,2023-05-29,Everything is suffering and I feel pain.,-0.8570497331143988,Sadness,0.7012562330883874,High Risk,everything is suffering and i feel pain
P03009,2023-05-30,"I can't take this give up anymore, it's depressed and I want to pointless.",-0.5376262620678192,Sadness,0.7319342766499324,High Risk,i cant take this give up anymore its depressed and i want to pointless
P00242,2023-06-06,"I can't take this worthless anymore, it's hurt myself and I want to suffering.",-0.6233768896262746,Fear,0.781223401943066,High Risk,i cant take this worthless anymore its hurt myself and i want to suffering
P03962,2023-06-09,"I can't take this hopeless anymore, it's give up and I want to pain.",-0.5721861592323831,Sadness,0.8601329181205113,High Risk,i cant take this hopeless anymore its give up and i want to pain
P02060,2023-06-23,"I can't take this worthless anymore, it's hurt myself and I want to end it all.",-0.9552399016015788,Fear,0.8340066165233995,High Risk,i cant take this worthless anymore its hurt myself and i want to end it all
P07219,2023-06-26,"I can't take this hopeless anymore, it's no way out and I want to end it all.",-0.9131078980938248,Fear,0.8552717253937588,High Risk,i cant take this hopeless anymore its no way out and i want to end it all
P00554,2023-07-11,"I can't take this no way out anymore, it's worthless and I want to suffering.",-0.9713598744611884,Fear,0.8830675448432923,High Risk,i cant take this no way out anymore its worthless and i want to suffering
P01481,2023-07-14,"I can't take this no way out anymore, it's worthless and I want to pain.",-0.7107290908982342,Sadness,0.8342655565318186,High Risk,i cant take this no way out anymore its worthless and i want to pain
P00619,2023-07-23,"I can't take this end it all anymore, it's hurt myself and I want to pointless.",-0.8683421081234,Sadness,0.7037212108831944,High Risk,i cant take this end it all anymore its hurt myself and i want to pointless
P06926,2023-08-02,"I can't take this hurt myself anymore, it's hopeless and I want to pain.",-0.725058220256124,Sadness,0.7684973988761428,High Risk,i cant take this hurt myself anymore its hopeless and i want to pain
P00268,2023-08-02,"I can't take this worthless anymore, it's hurt myself and I want to pointless.",-0.6145070372322607,Sadness,0.8167886842125929,High Risk,i cant take this worthless anymore its hurt myself and i want to pointless
P07237,2023-08-04,"I can't take this no way out anymore, it's hopeless and I want to hurt myself.",-0.83528263083087,Sadness,0.7757944978168405,High Risk,i cant take this no way out anymore its hopeless and i want to hurt myself
P00327,2023-08-04,"I can't take this pain anymore, it's hopeless and I want to give up.",-0.5906602897500791,Fear,0.7320941916480875,High Risk,i cant take this pain anymore its hopeless and i want to give up
P06016,2023-08-28,"I can't take this give up anymore, it's pointless and I want to no way out.",-0.5797966722181429,Fear,0.9785349510832756,High Risk,i cant take this give up anymore its pointless and i want to no way out
P07347,2023-08-28,"I can't take this pointless anymore, it's give up and I want to no way out.",-0.8658998189558904,Fear,0.9801800352564922,High Risk,i cant take this pointless anymore its give up and i want to no way out
P07624,2023-08-29,"I can't take this hurt myself anymore, it's worthless and I want to end it all.",-0.6030027916650824,Fear,0.7410192477746825,High Risk,i cant take this hurt myself anymore its worthless and i want to end it all
P03359,2023-08-30,Everything is worthless and I feel pain.,-0.6178897580788457,Fear,0.8758716016089683,High Risk,everything is worthless and i feel pain
P09869,2023-09-11,"I can't take this pain anymore, it's pointless and I want to hurt myself.",-0.6702717606828581,Fear,0.9037751093420534,High Risk,i cant take this pain anymore its pointless and i want to hurt myself
P01794,2023-09-11,"I can't take this depressed anymore, it's end it all and I want to no way out.",-0.7504150833686691,Fear,0.7573726387228363,High Risk,i cant take this depressed anymore its end it all and i want to no way out
P09311,2023-09-14,"I can't take this worthless anymore, it's suffering and I want to end it all.",-0.7361688373949493,Sadness,0.7067124537314735,High Risk,i cant take this worthless anymore its suffering and i want to end it all
P07229,2023-09-18,Everything is suffering and I feel hurt myself.,-0.9830633386660884,Fear,0.9522845559414465,High Risk,everything is suffering and i feel hurt myself
P00006,2023-09-19,"I can't take this no way out anymore, it's hurt myself and I want to give up.",-0.5131222405792704,Sadness,0.8368209952651108,High Risk,i cant take this no way out anymore its hurt myself and i want to give up
P09902,2023-09-29,Everything is depressed and I feel pain.,-0.8026101169683992,Sadness,0.9605182338612326,High Risk,everything is depressed and i feel pain
P09837,2023-10-04,"I can't take this no way out anymore, it's worthless and I want to depressed.",-0.6907561153637145,Fear,0.9400955705797752,High Risk,i cant take this no way out anymore its worthless and i want to depressed
P07490,2023-10-09,"I can't take this end it all anymore, it's worthless and I want to suffering.",-0.9466411757237704,Sadness,0.9704407685182768,High Risk,i cant take this end it all anymore its worthless and i want to suffering
P05835,2023-10-16,"I can't take this suffering anymore, it's hurt myself and I want to end it all.",-0.5491403306011546,Sadness,0.722427354016534,High Risk,i cant take this suffering anymore its hurt myself and i want to end it all
P03385,2023-10-24,"I can't take this worthless anymore, it's end it all and I want to give up.",-0.5060086777898696,Fear,0.755068973484198,High Risk,i cant take this worthless anymore its end it all and i want to give up
P06165,2023-11-01,"I can't take this hopeless anymore, it's pain and I want to suffering.",-0.7886960603629467,Fear,0.7835755518541196,High Risk,i cant take this hopeless anymore its pain and i want to suffering
P02606,2023-11-05,"I can't take this depressed anymore, it's pointless and I want to pain.",-0.5631830886826499,Fear,0.8479087313563118,High Risk,i cant take this depressed anymore its pointless and i want to pain
P06491,2023-11-06,Everything is end it all and I feel pain.,-0.6940095682348867,Fear,0.9525997496998984,High Risk,everything is end it all and i feel pain
P01815,2023-11-08,Everything is give up and I feel end it all.,-0.8202676890730283,Sadness,0.8663861473633434,High Risk,everything is give up and i feel end it all
P09849,2023-11-09,Everything is hopeless and I feel no way out.,-0.9235503526416295,Sadness,0.9538022431335328,High Risk,everything is hopeless and i feel no way out
P07633,2023-11-29,Everything is pain and I feel worthless.,-0.8486355030140275,Fear,0.9090455516969752,High Risk,everything is pain and i feel worthless
P05847,2023-12-08,"I can't take this hurt myself anymore, it's give up and I want to pain.",-0.5408291696831647,Fear,0.8673628947606551,High Risk,i cant take this hurt myself anymore its give up and i want to pain
P08682,2023-12-11,"I can't take this worthless anymore, it's pointless and I want to depressed.",-0.8497781465779062,Fear,0.7384301835881442,High Risk,i cant take this worthless anymore its pointless and i want to depressed
P08833,2023-12-14,"I can't take this pain anymore, it's suffering and I want to pointless.",-0.9064838849970888,Fear,0.9968895438537086,High Risk,i cant take this pain anymore its suffering and i want to pointless
P09695,2023-12-24,"I can't take this no way out anymore, it's suffering and I want to end it all.",-0.9101928477213322,Sadness,0.9959074541167778,High Risk,i cant take this no way out anymore its suffering and i want to end it all
P02945,2024-01-07,"I can't take this worthless anymore, it's give up and I want to pointless.",-0.7630401195444041,Sadness,0.7631895166822903,High Risk,i cant take this worthless anymore its give up and i want to pointless
P08688,2024-01-13,"I can't take this pointless anymore, it's hopeless and I want to pain.",-0.8336168774956751,Fear,0.72157049194833,High Risk,i cant take this pointless anymore its hopeless and i want to pain
P05158,2024-01-19,"I can't take this no way out anymore, it's pointless and I want to pain.",-0.8610528010796251,Sadness,0.9076766168787714,High Risk,i cant take this no way out anymore its pointless and i want to pain
P05368,2024-01-25,"I can't take this pointless anymore, it's no way out and I want to worthless.",-0.7270029322885125,Sadness,0.8483901589059752,High Risk,i cant take this pointless anymore its no way out and i want to worthless
P08898,2024-02-07,"I can't take this no way out anymore, it's hurt myself and I want to pain.",-0.678623050268201,Fear,0.8849627262967154,High Risk,i cant take this no way out anymore its hurt myself and i want to pain
P03956,2024-02-11,"I can't take this pain anymore, it's no way out and I want to suffering.",-0.9991375889450796,Fear,0.79630403317859,High Risk,i cant take this pain anymore its no way out and i want to suffering
P01103,2024-02-14,"I can't take this worthless anymore, it's suffering and I want to hurt myself.",-0.9803040831535904,Sadness,0.7029060648222902,High Risk,i cant take this worthless anymore its suffering and i want to hurt myself
P00041,2024-02-20,"I can't take this no way out anymore, it's give up and I want to end it all.",-0.6952178330100516,Fear,0.8233111039954694,High Risk,i cant take this no way out anymore its give up and i want to end it all
P09409,2024-02-25,"I can't take this end it all anymore, it's hurt myself and I want to hopeless.",-0.6538466712528149,Fear,0.9902609428534396,High Risk,i cant take this end it all anymore its hurt myself and i want to hopeless
P00707,2024-02-26,"I can't take this pointless anymore, it's pain and I want to give up.",-0.9971670927352164,Fear,0.9306768346322922,High Risk,i cant take this pointless anymore its pain and i want to give up
P04261,2024-03-08,"I can't take this hopeless anymore, it's pain and I want to give up.",-0.726766574499651,Fear,0.9928693770102924,High Risk,i cant take this hopeless anymore its pain and i want to give up
P00439,2024-03-11,"I can't take this pointless anymore, it's suffering and I want to end it all.",-0.679014249778367,Fear,0.7618558493555279,High Risk,i cant take this pointless anymore its suffering and i want to end it all
P08609,2024-03-14,"I can't take this depressed anymore, it's hurt myself and I want to worthless.",-0.6155001941015209,Fear,0.8085076953696141,High Risk,i cant take this depressed anymore its hurt myself and i want to worthless
P09834,2024-03-16,"I can't take this worthless anymore, it's pain and I want to end it all.",-0.8387597969699768,Sadness,0.7006660966030586,High Risk,i cant take this worthless anymore its pain and i want to end it all
P06746,2024-03-21,"I can't take this pointless anymore, it's end it all and I want to depressed.",-0.5501504964845859,Fear,0.7186455781397701,High Risk,i cant take this pointless anymore its end it all and i want to depressed
P08602,2024-03-23,"I can't take this hurt myself anymore, it's give up and I want to worthless.",-0.9600765162138178,Fear,0.7645452857821015,High Risk,i cant take this hurt myself anymore its give up and i want to worthless
P06959,2024-03-23,Everything is hurt myself and I feel end it all.,-0.96395046542491,Fear,0.7337011696132121,High Risk,everything is hurt myself and i feel end it all
P06402,2024-03-29,"I can't take this give up anymore, it's no way out and I want to depressed.",-0.9069349669458078,Fear,0.9066067452793504,High Risk,i cant take this give up anymore its no way out and i want to depressed
P00986,2024-04-21,"I can't take this pain anymore, it's pointless and I want to no way out.",-0.5066354492495757,Fear,0.7248210506854569,High Risk,i cant take this pain anymore its pointless and i want to no way out
P07397,2024-04-23,Everything is no way out and I feel depressed.,-0.7496559828996182,Fear,0.993588235348226,High Risk,everything is no way out and i feel depressed
P08324,2024-04-26,"I can't take this hopeless anymore, it's end it all and I want to pain.",-0.8102056648303494,Fear,0.7351661764583745,High Risk,i cant take this hopeless anymore its end it all and i want to pain
P04704,2024-05-04,"I can't take this depressed anymore, it's suffering and I want to hopeless.",-0.6022745209112063,Fear,0.7493197068160927,High Risk,i cant take this depressed anymore its suffering and i want to hopeless
P05500,2024-05-05,"I can't take this give up anymore, it's hurt myself and I want to no way out.",-0.7568956557400787,Sadness,0.7714557116798686,High Risk,i cant take this give up anymore its hurt myself and i want to no way out
P01855,2024-05-09,"I can't take this pain anymore, it's hurt myself and I want to worthless.",-0.9341452323968223,Sadness,0.8822415261725708,High Risk,i cant take this pain anymore its hurt myself and i want to worthless
P05962,2024-05-11,Everything is pain and I feel pointless.,-0.8167191400642548,Fear,0.923858604789874,High Risk,everything is pain and i feel pointless
P06062,2024-05-18,"I can't take this hurt myself anymore, it's worthless and I want to pointless.",-0.8494901619864392,Fear,0.9333829908482276,High Risk,i cant take this hurt myself anymore its worthless and i want to pointless
P05230,2024-05-28,"I can't take this give up anymore, it's no way out and I want to suffering.",-0.8012421242293822,Sadness,0.7454826300955938,High Risk,i cant take this give up anymore its no way out and i want to suffering
P01141,2024-06-05,"I can't take this give up anymore, it's pain and I want to depressed.",-0.6843123369758746,Sadness,0.9018541400465634,High Risk,i cant take this give up anymore its pain and i want to depressed
P04432,2024-06-12,"I can't take this pointless anymore, it's depressed and I want to hopeless.",-0.5321370754707929,Sadness,0.9315967210764072,High Risk,i cant take this pointless anymore its depressed and i want to hopeless
P02188,2024-06-12,"I can't take this worthless anymore, it's hurt myself and I want to no way out.",-0.5803960234802705,Sadness,0.9247473469529596,High Risk,i cant take this worthless anymore its hurt myself and i want to no way out
P00600,2024-06-22,"I can't take this pointless anymore, it's no way out and I want to hurt myself.",-0.6404612763230721,Sadness,0.7425915969282981,High Risk,i cant take this pointless anymore its no way out and i want to hurt myself
P08812,2024-06-27,"I can't take this give up anymore, it's hopeless and I want to suffering.",-0.8988385709384961,Sadness,0.7054150190673409,High Risk,i cant take this give up anymore its hopeless and i want to suffering
P06487,2024-07-18,Everything is pain and I feel end it all.,-0.5540807713276087,Fear,0.8034569144285898,High Risk,everything is pain and i feel end it all
P01055,2024-07-22,"I can't take this pointless anymore, it's give up and I want to suffering.",-0.7074607788968985,Sadness,0.7201702540271683,High Risk,i cant take this pointless anymore its give up and i want to suffering
P07903,2024-08-06,"I can't take this suffering anymore, it's depressed and I want to give up.",-0.977144756964026,Fear,0.8168082523842647,High Risk,i cant take this suffering anymore its depressed and i want to give up
P02313,2024-08-08,"I can't take this end it all anymore, it's pointless and I want to hopeless.",-0.9140631487303764,Sadness,0.8484948384137383,High Risk,i cant take this end it all anymore its pointless and i want to hopeless
P06528,2024-08-11,"I can't take this pointless anymore, it's give up and I want to worthless.",-0.7351170073070799,Fear,0.9196882798420262,High Risk,i cant take this pointless anymore its give up and i want to worthless
P01415,2024-08-15,"I can't take this depressed anymore, it's worthless and I want to give up.",-0.7115960401808721,Sadness,0.9375806868891292,High Risk,i cant take this depressed anymore its worthless and i want to give up
P05096,2024-08-15,"I can't take this end it all anymore, it's no way out and I want to pointless.",-0.8497180574440142,Sadness,0.9869202338300248,High Risk,i cant take this end it all anymore its no way out and i want to pointless
P03722,2024-08-21,"I can't take this depressed anymore, it's give up and I want to worthless.",-0.7529596408979399,Sadness,0.7925823044906309,High Risk,i cant take this depressed anymore its give up and i want to worthless
P06649,2024-08-22,"I can't take this give up anymore, it's suffering and I want to hurt myself.",-0.7120231005985249,Fear,0.8719892110259992,High Risk,i cant take this give up anymore its suffering and i want to hurt myself
P03234,2024-08-25,"I can't take this hopeless anymore, it's suffering and I want to end it all.",-0.9274552766804308,Fear,0.7958944082762874,High Risk,i cant take this hopeless anymore its suffering and i want to end it all
P09319,2024-09-05,"I can't take this suffering anymore, it's hurt myself and I want to depressed.",-0.7401674471867778,Sadness,0.7961280870390935,High Risk,i cant take this suffering anymore its hurt myself and i want to depressed
P06447,2024-09-08,"I can't take this pain anymore, it's worthless and I want to hurt myself.",-0.6329189489818094,Fear,0.849907875571292,High Risk,i cant take this pain anymore its worthless and i want to hurt myself
P09991,2024-09-28,"I can't take this no way out anymore, it's give up and I want to suffering.",-0.8145229044334332,Fear,0.7182638723179154,High Risk,i cant take this no way out anymore its give up and i want to suffering
P08735,2024-09-30,"I can't take this suffering anymore, it's pointless and I want to no way out.",-0.93837847823529,Fear,0.9807069346456628,High Risk,i cant take this suffering anymore its pointless and i want to no way out
P00095,2024-10-01,"I can't take this worthless anymore, it's hopeless and I want to end it all.",-0.7541920624415839,Sadness,0.8038912963268202,High Risk,i cant take this worthless anymore its hopeless and i want to end it all
P04741,2024-10-30,"I can't take this end it all anymore, it's hopeless and I want to depressed.",-0.5377856239212635,Sadness,0.8685441641014926,High Risk,i cant take this end it all anymore its hopeless and i want to depressed
P06311,2024-11-01,"I can't take this end it all anymore, it's give up and I want to pointless.",-0.6065172540162718,Sadness,0.7256606077898385,High Risk,i cant take this end it all anymore its give up and i want to pointless
P06080,2024-11-04,"I can't take this worthless anymore, it's no way out and I want to give up.",-0.9792600685527738,Sadness,0.7003703573808665,High Risk,i cant take this worthless anymore its no way out and i want to give up
P07335,2024-11-04,"I can't take this worthless anymore, it's depressed and I want to suffering.",-0.7033754922986871,Fear,0.9525679858002016,High Risk,i cant take this worthless anymore its depressed and i want to suffering
P03926,2024-11-10,"I can't take this hopeless anymore, it's pain and I want to end it all.",-0.6687515634078608,Fear,0.8358359910086026,High Risk,i cant take this hopeless anymore its pain and i want to end it all
P05955,2024-11-11,"I can't take this hurt myself anymore, it's depressed and I want to pain.",-0.6493604969351465,Fear,0.9379193480976852,High Risk,i cant take this hurt myself anymore its depressed and i want to pain
P09538,2024-11-17,"I can't take this hopeless anymore, it's worthless and I want to suffering.",-0.6853808121828442,Sadness,0.8571520890753219,High Risk,i cant take this hopeless anymore its worthless and i want to suffering
P06550,2024-12-22,"I can't take this hurt myself anymore, it's hopeless and I want to worthless.",-0.6972761970163937,Sadness,0.9981094090381476,High Risk,i cant take this hurt myself anymore its hopeless and i want to worthless
P09665,2024-12-29,"I can't take this hopeless anymore, it's hurt myself and I want to no way out.",-0.8916492167262509,Sadness,0.9291909390300176,High Risk,i cant take this hopeless anymore its hurt myself and i want to no way out
P03104,2025-01-02,"I can't take this give up anymore, it's hurt myself and I want to depressed.",-0.6870334815756465,Fear,0.9529997064675813,High Risk,i cant take this give up anymore its hurt myself and i want to depressed
P03900,2025-01-03,"I can't take this hopeless anymore, it's suffering and I want to hurt myself.",-0.96781255824248,Sadness,0.8468347596056618,High Risk,i cant take this hopeless anymore its suffering and i want to hurt myself
P06688,2025-01-08,"I can't take this depressed anymore, it's suffering and I want to pointless.",-0.76122170021841,Fear,0.8948469742317726,High Risk,i cant take this depressed anymore its suffering and i want to pointless
P02702,2025-01-15,"I can't take this pain anymore, it's depressed and I want to hurt myself.",-0.6330523145502034,Sadness,0.7509115717465734,High Risk,i cant take this pain anymore its depressed and i want to hurt myself
P00674,2025-01-28,"I can't take this hurt myself anymore, it's depressed and I want to give up.",-0.9845221045403284,Fear,0.824245067298468,High Risk,i cant take this hurt myself anymore its depressed and i want to give up
P07674,2025-02-28,"I can't take this suffering anymore, it's hurt myself and I want to give up.",-0.5358692397312045,Fear,0.8709691117510906,High Risk,i cant take this suffering anymore its hurt myself and i want to give up
P08657,2025-02-28,"I can't take this give up anymore, it's worthless and I want to hurt myself.",-0.5368984917187405,Fear,0.737805461930141,High Risk,i cant take this give up anymore its worthless and i want to hurt myself
P06041,2025-03-03,"I can't take this hurt myself anymore, it's end it all and I want to pointless.",-0.580238972138894,Sadness,0.7717600123507992,High Risk,i cant take this hurt myself anymore its end it all and i want to pointless
P06340,2025-03-03,"I can't take this pain anymore, it's hopeless and I want to suffering.",-0.6830308199024377,Sadness,0.8151860358650266,High Risk,i cant take this pain anymore its hopeless and i want to suffering
P03913,2025-03-05,"I can't take this hurt myself anymore, it's suffering and I want to no way out.",-0.5972631326600877,Fear,0.8778862818782209,High Risk,i cant take this hurt myself anymore its suffering and i want to no way out
P01110,2025-03-06,Everything is worthless and I feel suffering.,-0.903375292382916,Fear,0.8012362836892687,High Risk,everything is worthless and i feel suffering
P03317,2025-03-07,"I can't take this no way out anymore, it's give up and I want to hurt myself.",-0.9894875963901988,Fear,0.8780839649708152,High Risk,i cant take this no way out anymore its give up and i want to hurt myself
P09492,2025-03-11,"I can't take this suffering anymore, it's worthless and I want to hopeless.",-0.7070601606369528,Sadness,0.899439783006819,High Risk,i cant take this suffering anymore its worthless and i want to hopeless
P06994,2025-03-14,"I can't take this depressed anymore, it's hopeless and I want to worthless.",-0.7971351535056658,Fear,0.7389192258176643,High Risk,i cant take this depressed anymore its hopeless and i want to worthless
P01014,2025-03-19,"I can't take this depressed anymore, it's hurt myself and I want to suffering.",-0.6137418569602979,Sadness,0.7463476612014777,High Risk,i cant take this depressed anymore its hurt myself and i want to suffering
P01675,2025-03-23,"I can't take this pointless anymore, it's hopeless and I want to no way out.",-0.8686522614990324,Sadness,0.8342508669098524,High Risk,i cant take this pointless anymore its hopeless and i want to no way out
P07148,2025-03-23,"I can't take this give up anymore, it's worthless and I want to no way out.",-0.8813618608081237,Sadness,0.871232505389891,High Risk,i cant take this give up anymore its worthless and i want to no way out
P07831,2025-03-28,"I can't take this suffering anymore, it's no way out and I want to pain.",-0.8400445617191873,Fear,0.7891165441630198,High Risk,i cant take this suffering anymore its no way out and i want to pain
P02926,2025-04-15,"I can't take this no way out anymore, it's depressed and I want to pointless.",-0.7130247885033707,Fear,0.9859333255845792,High Risk,i cant take this no way out anymore its depressed and i want to pointless
P01386,2025-05-01,"I can't take this hurt myself anymore, it's pain and I want to depressed.",-0.8210194027336177,Sadness,0.8989932128512006,High Risk,i cant take this hurt myself anymore its pain and i want to depressed
P03434,2025-05-06,"I can't take this pointless anymore, it's worthless and I want to depressed.",-0.9029730598771974,Sadness,0.972539054278118,High Risk,i cant take this pointless anymore its worthless and i want to depressed
P02024,2025-05-28,"I can't take this depressed anymore, it's pain and I want to no way out.",-0.6208076142050412,Sadness,0.8977104043297004,High Risk,i cant take this depressed anymore its pain and i want to no way out
P06515,2025-06-13,"I can't take this worthless anymore, it's end it all and I want to pain.",-0.5115853390620742,Fear,0.804880151141805,High Risk,i cant take this worthless anymore its end it all and i want to pain
P06626,2025-06-22,"I can't take this no way out anymore, it's suffering and I want to depressed.",-0.8003997412741977,Fear,0.9996378552566616,High Risk,i cant take this no way out anymore its suffering and i want to depressed
P05708,2025-06-24,"I can't take this pointless anymore, it's worthless and I want to hurt myself.",-0.5467924336797804,Fear,0.90515791750265,High Risk,i cant take this pointless anymore its worthless and i want to hurt myself
P00560,2025-07-02,"I can't take this pain anymore, it's suffering and I want to hurt myself.",-0.6901502799002921,Sadness,0.7417736113352785,High Risk,i cant take this pain anymore its suffering and i want to hurt myself
P06531,2025-07-14,"I can't take this depressed anymore, it's give up and I want to no way out.",-0.8154320460179325,Sadness,0.7968636293965418,High Risk,i cant take this depressed anymore its give up and i want to no way out
P04555,2025-07-24,"I can't take this depressed anymore, it's worthless and I want to suffering.",-0.8743129963547931,Sadness,0.9534848420698308,High Risk,i cant take this depressed anymore its worthless and i want to suffering
P03324,2025-07-27,"I can't take this pointless anymore, it's pain and I want to worthless.",-0.6528220555023645,Fear,0.953474225505476,High Risk,i cant take this pointless anymore its pain and i want to worthless
P01723,2025-08-05,"I can't take this no way out anymore, it's pain and I want to depressed.",-0.5224684064368817,Fear,0.9109840162126752,High Risk,i cant take this no way out anymore its pain and i want to depressed
P03361,2025-08-08,"I can't take this pain anymore, it's no way out and I want to pointless.",-0.965163567788206,Sadness,0.883644946484017,High Risk,i cant take this pain anymore its no way out and i want to pointless
P09273,2025-08-13,"I can't take this hurt myself anymore, it's pain and I want to pointless.",-0.8288267930220243,Sadness,0.7469382678466678,High Risk,i cant take this hurt myself anymore its pain and i want to pointless
P08229,2025-08-17,"I can't take this hurt myself anymore, it's hopeless and I want to pointless.",-0.571628758796371,Sadness,0.9152526857247938,High Risk,i cant take this hurt myself anymore its hopeless and i want to pointless
P00792,2025-08-22,"I can't take this hurt myself anymore, it's pain and I want to suffering.",-0.7778173253792429,Fear,0.8071363477901508,High Risk,i cant take this hurt myself anymore its pain and i want to suffering
P08945,2025-08-25,"I can't take this hurt myself anymore, it's suffering and I want to pointless.",-0.8356414152548154,Fear,0.750104025129676,High Risk,i cant take this hurt myself anymore its suffering and i want to pointless
P06673,2025-09-03,"I can't take this give up anymore, it's end it all and I want to hurt myself.",-0.8857699774504294,Fear,0.8133967751707705,High Risk,i cant take this give up anymore its end it all and i want to hurt myself
P07339,2025-09-09,"I can't take this suffering anymore, it's pain and I want to hurt myself.",-0.9264634715716166,Sadness,0.966395589714,High Risk,i cant take this suffering anymore its pain and i want to hurt myself
P08622,2025-09-15,"I can't take this end it all anymore, it's suffering and I want to worthless.",-0.8220311366557395,Sadness,0.859463233306456,High Risk,i cant take this end it all anymore its suffering and i want to worthless
P09979,2025-09-21,"I can't take this give up anymore, it's end it all and I want to pointless.",-0.8088377793776242,Sadness,0.7038035131167288,High Risk,i cant take this give up anymore its end it all and i want to pointless
P07374,2025-10-11,"I can't take this no way out anymore, it's end it all and I want to suffering.",-0.7653640768185355,Fear,0.985515190191506,High Risk,i cant take this no way out anymore its end it all and i want to suffering
P00477,2025-10-15,"I can't take this pointless anymore, it's suffering and I want to depressed.",-0.5025668414151164,Sadness,0.8858493254222763,High Risk,i cant take this pointless anymore its suffering and i want to depressed
P07982,2025-10-19,"I can't take this pain anymore, it's give up and I want to worthless.",-0.9381816163309932,Fear,0.7240088290515099,High Risk,i cant take this pain anymore its give up and i want to worthless
P02676,2025-11-07,"I can't take this pointless anymore, it's suffering and I want to no way out.",-0.8051712888559424,Sadness,0.8161201940173879,High Risk,i cant take this pointless anymore its suffering and i want to no way out
P04477,2025-11-09,Everything is suffering and I feel worthless.,-0.9207292322041948,Fear,0.8681464118434306,High Risk,everything is suffering and i feel worthless
P06798,2025-11-22,"I can't take this hurt myself anymore, it's hopeless and I want to depressed.",-0.6784532208905013,Sadness,0.8700227045358021,High Risk,i cant take this hurt myself anymore its hopeless and i want to depressed
P03518,2025-11-24,"I can't take this hurt myself anymore, it's worthless and I want to hopeless.",-0.5290624749263737,Fear,0.7700737249365599,High Risk,i cant take this hurt myself anymore its worthless and i want to hopeless
P08342,2025-12-15,"I can't take this pointless anymore, it's pain and I want to suffering.",-0.9670670044164288,Fear,0.7909604414152848,High Risk,i cant take this pointless anymore its pain and i want to suffering
P01553,2025-12-16,"I can't take this hurt myself anymore, it's pointless and I want to worthless.",-0.967880712071437,Sadness,0.8378030966781869,High Risk,i cant take this hurt myself anymore its pointless and i want to worthless
P08863,2025-12-27,"I can't take this hurt myself anymore, it's depressed and I want to suffering.",-0.7717743529013841,Fear,0.7191126912514939,High Risk,i cant take this hurt myself anymore its depressed and i want to suffering
P04518,2025-12-30,"I can't take this give up anymore, it's pointless and I want to depressed.",-0.837676304998062,Fear,0.7060748139370276,High Risk,i cant take this give up anymore its pointless and i want to depressed
P05877,2026-01-13,"I can't take this hopeless anymore, it's give up and I want to suffering.",-0.9610249652845406,Sadness,0.8147542673416892,High Risk,i cant take this hopeless anymore its give up and i want to suffering
P08329,2026-01-25,"I can't take this no way out anymore, it's depressed and I want to pain.",-0.9592369540639728,Fear,0.9780904596282414,High Risk,i cant take this no way out anymore its depressed and i want to pain
P02641,2026-01-31,"I can't take this end it all anymore, it's depressed and I want to pointless.",-0.7676375984596643,Fear,0.8549992779531623,High Risk,i cant take this end it all anymore its depressed and i want to pointless
P08073,2026-01-31,Everything is hopeless and I feel end it all.,-0.5712208016759084,Sadness,0.7118652188008765,High Risk,everything is hopeless and i feel end it all
P09509,2026-02-03,"I can't take this give up anymore, it's hurt myself and I want to hopeless.",-0.8173813289746223,Fear,0.7617348758148114,High Risk,i cant take this give up anymore its hurt myself and i want to hopeless
P04012,2026-02-06,"I can't take this worthless anymore, it's suffering and I want to pain.",-0.5706752105486845,Fear,0.7128691032980715,High Risk,i cant take this worthless anymore its suffering and i want to pain
P03714,2026-03-06,"I can't take this end it all anymore, it's suffering and I want to pointless.",-0.6376843315503031,Fear,0.7692305169941063,High Risk,i cant take this end it all anymore its suffering and i want to pointless
P01179,2026-03-07,"I can't take this hopeless anymore, it's suffering and I want to depressed.",-0.6167363418891865,Fear,0.7909052520946089,High Risk,i cant take this hopeless anymore its suffering and i want to depressed
P08940,2026-03-10,"I can't take this no way out anymore, it's depressed and I want to worthless.",-0.8952136898316605,Fear,0.8499493457608995,High Risk,i cant take this no way out anymore its depressed and i want to worthless
P09720,2026-03-11,"I can't take this no way out anymore, it's hurt myself and I want to depressed.",-0.630950311346112,Sadness,0.8979451514369783,High Risk,i cant take this no way out anymore its hurt myself and i want to depressed
P08049,2026-03-11,"I can't take this depressed anymore, it's worthless and I want to pain.",-0.6118240963661592,Fear,0.9747258318044698,High Risk,i cant take this depressed anymore its worthless and i want to pain
P06196,2026-03-12,"I can't take this pointless anymore, it's worthless and I want to suffering.",-0.7921888950382244,Sadness,0.8304914127495102,High Risk,i cant take this pointless anymore its worthless and i want to suffering
